evaluation_id,student_id,subject_id,evaluation_date,comments,point
445,OGB/2024/48,subject_7,2024-09-27,Excellent performance,10
446,OGB/2024/48,subject_1,2024-09-24,Very bad performance,0
447,OGB/2024/49,subject_17,2024-09-14,Excellent performance,10
448,OGB/2024/49,subject_18,2024-09-26,Below average performance,2
449,OGB/2024/49,subject_2,2024-09-07,Very bad performance,0
450,OGB/2024/49,subject_1,2024-09-18,Fair performance,6
451,OGB/2024/49,subject_28,2024-09-10,Below average performance,2
452,OGB/2024/49,subject_16,2024-09-12,Fair performance,6
453,OGB/2024/49,subject_26,2024-09-29,Good performance,8
454,OGB/2024/49,subject_15,2024-09-09,Fair performance,6
455,OGB/2024/49,subject_14,2024-09-27,Average performance,4
456,OGB/2024/50,subject_9,2024-09-07,Good performance,8
457,OGB/2024/50,subject_10,2024-10-05,Good performance,8
458,OGB/2024/50,subject_4,2024-09-25,Fair performance,6
459,OGB/2024/50,subject_1,2024-10-05,Below average performance,2
460,OGB/2024/50,subject_7,2024-09-30,Good performance,8
461,OGB/2024/50,subject_6,2024-09-14,Very bad performance,0
462,OGB/2024/50,subject_8,2024-09-22,Below average performance,2
463,OGB/2024/50,subject_3,2024-09-08,Excellent performance,10
464,OGB/2024/50,subject_5,2024-10-05,Very bad performance,0
465,OGB/2024/51,subject_16,2024-09-20,Fair performance,6
466,OGB/2024/51,subject_14,2024-09-26,Very bad performance,0
467,OGB/2024/51,subject_27,2024-09-26,Excellent performance,10
468,OGB/2024/51,subject_18,2024-09-14,Fair performance,6
469,OGB/2024/51,subject_24,2024-09-07,Good performance,8
470,OGB/2024/51,subject_2,2024-09-21,Good performance,8
471,OGB/2024/51,subject_22,2024-09-20,Excellent performance,10
472,OGB/2024/51,subject_17,2024-09-23,Fair performance,6
473,OGB/2024/51,subject_1,2024-10-03,Below average performance,2
474,OGB/2024/51,subject_5,2024-09-16,Good performance,8
475,OGB/2024/52,subject_17,2024-10-02,Good performance,8
476,OGB/2024/52,subject_21,2024-09-22,Good performance,8
477,OGB/2024/52,subject_22,2024-09-07,Fair performance,6
478,OGB/2024/52,subject_2,2024-09-28,Below average performance,2
479,OGB/2024/52,subject_28,2024-09-10,Below average performance,2
480,OGB/2024/52,subject_16,2024-09-20,Fair performance,6
481,OGB/2024/52,subject_14,2024-09-25,Average performance,4
482,OGB/2024/52,subject_23,2024-09-09,Excellent performance,10
483,OGB/2024/53,subject_1,2024-09-15,Excellent performance,10
484,OGB/2024/53,subject_3,2024-09-07,Fair performance,6
485,OGB/2024/53,subject_5,2024-10-06,Below average performance,2
486,OGB/2024/53,subject_9,2024-10-03,Very bad performance,0
487,OGB/2024/53,subject_7,2024-09-29,Excellent performance,10
488,OGB/2024/53,subject_8,2024-09-07,Excellent performance,10
489,OGB/2024/53,subject_10,2024-09-17,Very bad performance,0
490,OGB/2024/53,subject_4,2024-09-10,Fair performance,6
491,OGB/2024/54,subject_21,2024-09-08,Fair performance,6
492,OGB/2024/54,subject_15,2024-09-09,Good performance,8
493,OGB/2024/54,subject_27,2024-09-25,Fair performance,6
494,OGB/2024/54,subject_23,2024-09-15,Very bad performance,0
495,OGB/2024/54,subject_5,2024-10-05,Good performance,8
496,OGB/2024/54,subject_17,2024-09-17,Fair performance,6
497,OGB/2024/54,subject_18,2024-09-20,Good performance,8
498,OGB/2024/54,subject_29,2024-10-07,Very bad performance,0
499,OGB/2024/54,subject_2,2024-09-17,Excellent performance,10
500,OGB/2024/54,subject_28,2024-09-13,Excellent performance,10
501,OGB/2024/55,subject_3,2024-09-21,Fair performance,6
502,OGB/2024/55,subject_7,2024-10-05,Average performance,4
503,OGB/2024/55,subject_5,2024-09-17,Fair performance,6
504,OGB/2024/55,subject_1,2024-09-19,Good performance,8
505,OGB/2024/55,subject_10,2024-09-08,Excellent performance,10
506,OGB/2024/55,subject_9,2024-09-08,Good performance,8
507,OGB/2024/55,subject_4,2024-09-11,Excellent performance,10
508,OGB/2024/55,subject_6,2024-09-22,Very bad performance,0
509,OGB/2024/55,subject_2,2024-09-07,Average performance,4
510,OGB/2024/56,subject_8,2024-10-07,Excellent performance,10
511,OGB/2024/56,subject_7,2024-10-02,Below average performance,2
512,OGB/2024/56,subject_9,2024-10-03,Good performance,8
513,OGB/2024/56,subject_3,2024-09-13,Very bad performance,0
514,OGB/2024/56,subject_6,2024-09-10,Below average performance,2
515,OGB/2024/56,subject_1,2024-09-12,Very bad performance,0
516,OGB/2024/56,subject_5,2024-09-09,Very bad performance,0
517,OGB/2024/56,subject_2,2024-09-15,Fair performance,6
518,OGB/2024/56,subject_4,2024-09-21,Good performance,8
519,OGB/2024/57,subject_15,2024-09-17,Good performance,8
520,OGB/2024/57,subject_14,2024-09-25,Fair performance,6
521,OGB/2024/57,subject_21,2024-09-28,Below average performance,2
522,OGB/2024/57,subject_26,2024-09-20,Fair performance,6
523,OGB/2024/57,subject_5,2024-09-13,Below average performance,2
524,OGB/2024/57,subject_16,2024-10-07,Average performance,4
525,OGB/2024/57,subject_24,2024-09-28,Excellent performance,10
526,OGB/2024/57,subject_1,2024-10-04,Good performance,8
527,OGB/2024/58,subject_8,2024-09-08,Fair performance,6
528,OGB/2024/58,subject_10,2024-09-18,Very bad performance,0
529,OGB/2024/58,subject_7,2024-09-08,Excellent performance,10
530,OGB/2024/58,subject_4,2024-09-11,Below average performance,2
531,OGB/2024/58,subject_5,2024-09-25,Excellent performance,10
532,OGB/2024/58,subject_9,2024-09-23,Fair performance,6
533,OGB/2024/58,subject_6,2024-09-17,Average performance,4
534,OGB/2024/58,subject_1,2024-09-29,Good performance,8
535,OGB/2024/59,subject_26,2024-09-21,Fair performance,6
536,OGB/2024/59,subject_2,2024-09-11,Excellent performance,10
537,OGB/2024/59,subject_18,2024-09-18,Excellent performance,10
538,OGB/2024/59,subject_28,2024-09-27,Fair performance,6
539,OGB/2024/59,subject_14,2024-09-29,Excellent performance,10
540,OGB/2024/59,subject_17,2024-09-15,Excellent performance,10
541,OGB/2024/59,subject_22,2024-09-30,Very bad performance,0
542,OGB/2024/59,subject_23,2024-09-30,Excellent performance,10
543,OGB/2024/60,subject_16,2024-10-03,Good performance,8
544,OGB/2024/60,subject_15,2024-10-04,Excellent performance,10
545,OGB/2024/60,subject_26,2024-09-19,Fair performance,6
546,OGB/2024/60,subject_5,2024-09-29,Excellent performance,10
547,OGB/2024/60,subject_23,2024-10-07,Good performance,8
548,OGB/2024/60,subject_6,2024-09-16,Fair performance,6
549,OGB/2024/60,subject_24,2024-10-07,Fair performance,6
550,OGB/2024/60,subject_14,2024-09-29,Fair performance,6
551,OGB/2024/60,subject_29,2024-10-06,Excellent performance,10
552,OGB/2024/61,subject_7,2024-09-13,Good performance,8
553,OGB/2024/61,subject_4,2024-09-17,Average performance,4
554,OGB/2024/61,subject_8,2024-09-18,Very bad performance,0
555,OGB/2024/61,subject_6,2024-09-07,Very bad performance,0
556,OGB/2024/61,subject_10,2024-09-28,Excellent performance,10
557,OGB/2024/61,subject_5,2024-09-14,Below average performance,2
558,OGB/2024/61,subject_9,2024-10-05,Good performance,8
559,OGB/2024/61,subject_1,2024-10-02,Very bad performance,0
560,OGB/2024/61,subject_3,2024-09-07,Fair performance,6
561,OGB/2024/62,subject_4,2024-09-08,Below average performance,2
562,OGB/2024/62,subject_1,2024-09-19,Below average performance,2
563,OGB/2024/62,subject_9,2024-09-07,Fair performance,6
564,OGB/2024/62,subject_3,2024-09-28,Good performance,8
565,OGB/2024/62,subject_6,2024-09-19,Good performance,8
566,OGB/2024/62,subject_8,2024-09-21,Good performance,8
567,OGB/2024/62,subject_10,2024-09-12,Very bad performance,0
568,OGB/2024/62,subject_5,2024-10-04,Excellent performance,10
569,OGB/2024/62,subject_2,2024-09-11,Below average performance,2
570,OGB/2024/63,subject_5,2024-09-20,Below average performance,2
571,OGB/2024/63,subject_1,2024-09-09,Very bad performance,0
572,OGB/2024/63,subject_23,2024-09-09,Very bad performance,0
573,OGB/2024/63,subject_28,2024-09-11,Excellent performance,10
574,OGB/2024/63,subject_26,2024-09-20,Below average performance,2
575,OGB/2024/63,subject_16,2024-09-18,Fair performance,6
576,OGB/2024/63,subject_14,2024-10-02,Excellent performance,10
577,OGB/2024/63,subject_13,2024-09-24,Average performance,4
578,OGB/2024/63,subject_24,2024-09-14,Fair performance,6
579,OGB/2024/64,subject_8,2024-10-05,Excellent performance,10
580,OGB/2024/64,subject_10,2024-09-17,Good performance,8
581,OGB/2024/64,subject_4,2024-09-21,Average performance,4
582,OGB/2024/64,subject_5,2024-09-28,Good performance,8
583,OGB/2024/64,subject_9,2024-09-10,Excellent performance,10
584,OGB/2024/64,subject_7,2024-09-23,Excellent performance,10
585,OGB/2024/64,subject_2,2024-10-06,Very bad performance,0
586,OGB/2024/64,subject_3,2024-09-27,Below average performance,2
587,OGB/2024/64,subject_6,2024-09-09,Excellent performance,10
588,OGB/2024/65,subject_25,2024-09-14,Below average performance,2
589,OGB/2024/65,subject_18,2024-10-03,Below average performance,2
590,OGB/2024/65,subject_29,2024-09-15,Excellent performance,10
591,OGB/2024/65,subject_28,2024-10-06,Excellent performance,10
592,OGB/2024/65,subject_21,2024-09-07,Very bad performance,0
593,OGB/2024/65,subject_14,2024-09-26,Good performance,8
594,OGB/2024/65,subject_15,2024-09-29,Good performance,8
595,OGB/2024/65,subject_2,2024-09-11,Below average performance,2
596,OGB/2024/65,subject_26,2024-09-25,Excellent performance,10
597,OGB/2024/66,subject_17,2024-10-02,Good performance,8
598,OGB/2024/66,subject_13,2024-09-30,Good performance,8
599,OGB/2024/66,subject_15,2024-09-08,Excellent performance,10
600,OGB/2024/66,subject_6,2024-09-19,Very bad performance,0
601,OGB/2024/66,subject_1,2024-09-20,Good performance,8
602,OGB/2024/66,subject_2,2024-09-30,Very bad performance,0
603,OGB/2024/66,subject_14,2024-09-09,Good performance,8
604,OGB/2024/66,subject_22,2024-09-30,Excellent performance,10
605,OGB/2024/67,subject_5,2024-09-30,Excellent performance,10
606,OGB/2024/67,subject_16,2024-09-13,Very bad performance,0
607,OGB/2024/67,subject_2,2024-09-28,Excellent performance,10
608,OGB/2024/67,subject_23,2024-09-24,Good performance,8
609,OGB/2024/67,subject_18,2024-09-19,Very bad performance,0
610,OGB/2024/67,subject_22,2024-09-13,Good performance,8
611,OGB/2024/67,subject_28,2024-10-02,Fair performance,6
612,OGB/2024/67,subject_1,2024-09-09,Very bad performance,0
613,OGB/2024/67,subject_27,2024-10-01,Average performance,4
614,OGB/2024/67,subject_6,2024-09-27,Good performance,8
615,OGB/2024/68,subject_5,2024-09-21,Good performance,8
616,OGB/2024/68,subject_15,2024-10-04,Excellent performance,10
617,OGB/2024/68,subject_17,2024-09-11,Below average performance,2
618,OGB/2024/68,subject_26,2024-09-30,Very bad performance,0
619,OGB/2024/68,subject_23,2024-09-07,Excellent performance,10
620,OGB/2024/68,subject_1,2024-09-30,Very bad performance,0
621,OGB/2024/68,subject_28,2024-09-07,Below average performance,2
622,OGB/2024/68,subject_22,2024-09-24,Good performance,8
623,OGB/2024/69,subject_6,2024-09-07,Excellent performance,10
624,OGB/2024/69,subject_9,2024-09-18,Fair performance,6
625,OGB/2024/69,subject_5,2024-09-26,Below average performance,2
626,OGB/2024/69,subject_3,2024-09-12,Average performance,4
627,OGB/2024/69,subject_4,2024-09-20,Below average performance,2
628,OGB/2024/69,subject_10,2024-09-18,Excellent performance,10
629,OGB/2024/69,subject_7,2024-09-08,Excellent performance,10
630,OGB/2024/69,subject_1,2024-10-04,Excellent performance,10
631,OGB/2024/70,subject_6,2024-10-04,Excellent performance,10
632,OGB/2024/70,subject_1,2024-09-19,Excellent performance,10
633,OGB/2024/70,subject_10,2024-10-06,Fair performance,6
634,OGB/2024/70,subject_2,2024-09-22,Very bad performance,0
635,OGB/2024/70,subject_5,2024-09-22,Fair performance,6
636,OGB/2024/70,subject_3,2024-09-20,Very bad performance,0
637,OGB/2024/70,subject_7,2024-09-20,Very bad performance,0
638,OGB/2024/70,subject_8,2024-09-28,Good performance,8
639,OGB/2024/70,subject_9,2024-09-30,Excellent performance,10
640,OGB/2024/70,subject_4,2024-09-17,Average performance,4
641,OGB/2024/71,subject_3,2024-10-01,Excellent performance,10
642,OGB/2024/71,subject_9,2024-09-25,Very bad performance,0
643,OGB/2024/71,subject_4,2024-10-04,Good performance,8
644,OGB/2024/71,subject_1,2024-10-03,Excellent performance,10
645,OGB/2024/71,subject_7,2024-09-23,Below average performance,2
646,OGB/2024/71,subject_5,2024-09-16,Excellent performance,10
647,OGB/2024/71,subject_2,2024-09-12,Excellent performance,10
648,OGB/2024/71,subject_6,2024-09-20,Very bad performance,0
649,OGB/2024/71,subject_8,2024-09-16,Excellent performance,10
650,OGB/2024/72,subject_13,2024-09-20,Below average performance,2
651,OGB/2024/72,subject_2,2024-10-02,Good performance,8
652,OGB/2024/72,subject_22,2024-09-27,Excellent performance,10
653,OGB/2024/72,subject_1,2024-10-05,Excellent performance,10
654,OGB/2024/72,subject_24,2024-09-16,Fair performance,6
655,OGB/2024/72,subject_21,2024-10-06,Fair performance,6
656,OGB/2024/72,subject_28,2024-09-30,Average performance,4
657,OGB/2024/72,subject_27,2024-10-01,Excellent performance,10
658,OGB/2024/72,subject_25,2024-09-28,Good performance,8
659,OGB/2024/73,subject_5,2024-09-26,Average performance,4
660,OGB/2024/73,subject_3,2024-09-28,Below average performance,2
661,OGB/2024/73,subject_10,2024-09-22,Excellent performance,10
662,OGB/2024/73,subject_1,2024-10-01,Below average performance,2
663,OGB/2024/73,subject_7,2024-09-09,Very bad performance,0
664,OGB/2024/73,subject_6,2024-09-25,Fair performance,6
665,OGB/2024/73,subject_4,2024-10-06,Good performance,8
666,OGB/2024/73,subject_2,2024-10-02,Below average performance,2
667,OGB/2024/73,subject_8,2024-09-14,Fair performance,6
668,OGB/2024/74,subject_1,2024-09-28,Fair performance,6
669,OGB/2024/74,subject_21,2024-09-13,Good performance,8
670,OGB/2024/74,subject_15,2024-09-13,Below average performance,2
671,OGB/2024/74,subject_6,2024-10-07,Excellent performance,10
672,OGB/2024/74,subject_28,2024-09-23,Good performance,8
673,OGB/2024/74,subject_27,2024-09-22,Fair performance,6
674,OGB/2024/74,subject_29,2024-09-20,Very bad performance,0
675,OGB/2024/74,subject_5,2024-09-08,Fair performance,6
676,OGB/2024/74,subject_25,2024-09-16,Fair performance,6
677,OGB/2024/75,subject_7,2024-09-21,Very bad performance,0
678,OGB/2024/75,subject_5,2024-09-24,Very bad performance,0
679,OGB/2024/75,subject_1,2024-09-27,Excellent performance,10
680,OGB/2024/75,subject_2,2024-09-25,Very bad performance,0
681,OGB/2024/75,subject_3,2024-09-22,Very bad performance,0
682,OGB/2024/75,subject_9,2024-09-09,Good performance,8
683,OGB/2024/75,subject_10,2024-10-06,Good performance,8
684,OGB/2024/75,subject_6,2024-09-15,Fair performance,6
685,OGB/2024/76,subject_6,2024-09-12,Excellent performance,10
686,OGB/2024/76,subject_8,2024-09-20,Good performance,8
687,OGB/2024/76,subject_4,2024-10-06,Good performance,8
688,OGB/2024/76,subject_1,2024-10-02,Very bad performance,0
689,OGB/2024/76,subject_5,2024-09-22,Excellent performance,10
690,OGB/2024/76,subject_2,2024-09-25,Very bad performance,0
691,OGB/2024/76,subject_7,2024-09-09,Very bad performance,0
692,OGB/2024/76,subject_9,2024-10-03,Excellent performance,10
693,OGB/2024/76,subject_3,2024-10-02,Excellent performance,10
694,OGB/2024/77,subject_23,2024-09-25,Good performance,8
695,OGB/2024/77,subject_18,2024-10-04,Average performance,4
696,OGB/2024/77,subject_29,2024-09-25,Very bad performance,0
697,OGB/2024/77,subject_17,2024-09-25,Excellent performance,10
698,OGB/2024/77,subject_27,2024-10-01,Excellent performance,10
699,OGB/2024/77,subject_21,2024-09-12,Excellent performance,10
700,OGB/2024/77,subject_6,2024-10-05,Good performance,8
701,OGB/2024/77,subject_22,2024-09-15,Average performance,4
702,OGB/2024/77,subject_13,2024-09-29,Very bad performance,0
703,OGB/2024/78,subject_29,2024-09-14,Good performance,8
704,OGB/2024/78,subject_5,2024-09-16,Excellent performance,10
705,OGB/2024/78,subject_6,2024-09-21,Good performance,8
706,OGB/2024/78,subject_25,2024-09-24,Good performance,8
707,OGB/2024/78,subject_2,2024-09-20,Excellent performance,10
708,OGB/2024/78,subject_22,2024-09-14,Excellent performance,10
709,OGB/2024/78,subject_17,2024-09-12,Fair performance,6
710,OGB/2024/78,subject_18,2024-09-18,Below average performance,2
711,OGB/2024/78,subject_16,2024-09-20,Excellent performance,10
712,OGB/2024/79,subject_23,2024-09-17,Good performance,8
713,OGB/2024/79,subject_6,2024-10-02,Good performance,8
714,OGB/2024/79,subject_2,2024-09-08,Below average performance,2
715,OGB/2024/79,subject_17,2024-09-16,Average performance,4
716,OGB/2024/79,subject_14,2024-09-20,Good performance,8
717,OGB/2024/79,subject_21,2024-09-09,Fair performance,6
718,OGB/2024/79,subject_22,2024-09-07,Very bad performance,0
719,OGB/2024/79,subject_16,2024-10-05,Excellent performance,10
720,OGB/2024/80,subject_15,2024-10-06,Good performance,8
721,OGB/2024/80,subject_16,2024-09-25,Good performance,8
722,OGB/2024/80,subject_14,2024-09-09,Good performance,8
723,OGB/2024/80,subject_23,2024-09-23,Fair performance,6
724,OGB/2024/80,subject_1,2024-09-14,Below average performance,2
725,OGB/2024/80,subject_22,2024-10-05,Fair performance,6
726,OGB/2024/80,subject_28,2024-09-25,Fair performance,6
727,OGB/2024/80,subject_6,2024-09-09,Below average performance,2
728,OGB/2024/80,subject_17,2024-09-30,Excellent performance,10
729,OGB/2024/81,subject_5,2024-09-10,Excellent performance,10
730,OGB/2024/81,subject_8,2024-10-03,Very bad performance,0
731,OGB/2024/81,subject_6,2024-09-25,Very bad performance,0
732,OGB/2024/81,subject_7,2024-10-05,Good performance,8
733,OGB/2024/81,subject_4,2024-09-09,Excellent performance,10
734,OGB/2024/81,subject_1,2024-10-07,Excellent performance,10
735,OGB/2024/81,subject_3,2024-09-17,Below average performance,2
736,OGB/2024/81,subject_9,2024-09-10,Very bad performance,0
