academic_record_id,student_id,subject_id,attendance_percentage,assignment_score,exam_score,final_grade
435,OGB/2024/47,subject_24,50.64,85.68,54.55,58.97
436,OGB/2024/47,subject_14,81.68,99.78,67.68,73.96
437,OGB/2024/47,subject_18,69.26,41.06,61.72,56.45
438,OGB/2024/47,subject_25,88.54,45.94,88.37,82.76
439,OGB/2024/48,subject_25,77.9,73.47,58.69,65.95
440,OGB/2024/48,subject_15,68.18,52.73,87.02,77.71
441,OGB/2024/48,subject_14,68.13,91.51,59.34,70.45
442,OGB/2024/48,subject_29,53.2,57.94,84.73,74.2
443,OGB/2024/48,subject_18,79.47,47.82,72.07,68.01
444,OGB/2024/48,subject_22,89.49,67.71,40.09,56.05
445,OGB/2024/48,subject_28,62.61,46.3,88.98,75.46
446,OGB/2024/48,subject_1,77.57,48.24,73.13,71.37
447,OGB/2024/49,subject_22,84.34,60.46,95.48,88.23
448,OGB/2024/49,subject_26,91.44,64.41,79.01,77.85
449,OGB/2024/49,subject_14,92.99,55.13,84.6,78.56
450,OGB/2024/49,subject_25,50.33,83.94,77.2,75.77
451,OGB/2024/49,subject_24,58.2,64.47,64.11,60.13
452,OGB/2024/49,subject_13,82.55,69.29,76.97,76.56
453,OGB/2024/49,subject_21,70.84,45.09,77.62,71.04
454,OGB/2024/49,subject_23,86.18,41.74,91.44,81.66
455,OGB/2024/49,subject_27,84.9,50.65,64.2,66.96
456,OGB/2024/49,subject_1,75.55,40.27,66.14,64.39
457,OGB/2024/50,subject_1,82.12,71.57,82.01,79.59
458,OGB/2024/50,subject_4,58.73,97.42,78.76,77.56
459,OGB/2024/50,subject_2,76.56,65.45,98.75,87.84
460,OGB/2024/50,subject_3,56.37,41.04,81.44,66.24
461,OGB/2024/50,subject_10,66.37,65.54,42.45,52.66
462,OGB/2024/50,subject_8,76.97,46.42,51.11,57.76
463,OGB/2024/50,subject_5,95.87,68.81,71.5,78.47
464,OGB/2024/50,subject_7,96.65,79.45,96.06,90.31
465,OGB/2024/50,subject_9,57.09,45.24,55.83,52.16
466,OGB/2024/50,subject_6,88.74,80.93,88.83,86.33
467,OGB/2024/51,subject_1,95.4,42.83,60.88,61.48
468,OGB/2024/51,subject_2,79.45,74.6,44.01,57.99
469,OGB/2024/51,subject_10,73.08,59.29,41.69,53.31
470,OGB/2024/51,subject_4,81.39,45.0,81.62,76.27
471,OGB/2024/51,subject_6,92.61,92.66,41.39,63.09
472,OGB/2024/51,subject_3,55.36,89.58,83.52,78.16
473,OGB/2024/51,subject_5,91.96,46.81,49.99,57.77
474,OGB/2024/51,subject_8,88.87,95.97,43.6,63.26
475,OGB/2024/52,subject_2,79.47,57.05,97.27,85.62
476,OGB/2024/52,subject_17,94.68,46.45,45.59,54.24
477,OGB/2024/52,subject_29,55.54,47.34,62.89,58.54
478,OGB/2024/52,subject_26,89.67,47.25,69.69,70.71
479,OGB/2024/52,subject_14,53.21,73.96,73.33,71.19
480,OGB/2024/52,subject_5,64.79,83.37,60.36,66.42
481,OGB/2024/52,subject_1,90.83,68.05,92.55,90.07
482,OGB/2024/52,subject_18,87.25,58.07,92.04,84.97
483,OGB/2024/52,subject_6,80.88,43.36,50.99,53.82
484,OGB/2024/53,subject_5,86.56,51.49,78.8,77.47
485,OGB/2024/53,subject_8,63.51,42.11,77.85,68.62
486,OGB/2024/53,subject_6,68.45,96.38,70.36,72.62
487,OGB/2024/53,subject_1,77.27,61.01,68.51,68.59
488,OGB/2024/53,subject_10,51.17,90.62,61.65,64.91
489,OGB/2024/53,subject_7,94.85,94.56,99.19,97.17
490,OGB/2024/53,subject_4,52.92,88.7,63.4,69.04
491,OGB/2024/53,subject_3,64.25,86.69,41.98,52.5
492,OGB/2024/53,subject_9,60.34,82.25,60.93,65.45
493,OGB/2024/53,subject_2,76.45,91.56,43.93,60.7
494,OGB/2024/54,subject_1,91.07,59.06,55.64,63.21
495,OGB/2024/54,subject_29,65.73,84.79,57.85,64.96
496,OGB/2024/54,subject_25,62.93,95.59,54.22,64.78
497,OGB/2024/54,subject_23,64.04,84.72,50.09,59.2
498,OGB/2024/54,subject_27,70.7,53.0,93.63,78.49
499,OGB/2024/54,subject_2,98.23,71.34,82.87,82.01
500,OGB/2024/54,subject_17,94.01,53.99,56.76,64.86
501,OGB/2024/54,subject_6,80.79,58.26,44.77,57.17
502,OGB/2024/54,subject_28,95.09,74.43,90.66,89.0
503,OGB/2024/54,subject_21,73.11,68.26,80.68,74.22
504,OGB/2024/55,subject_24,91.1,99.22,87.04,91.04
505,OGB/2024/55,subject_14,75.08,44.05,96.6,81.62
506,OGB/2024/55,subject_23,80.28,67.67,82.5,79.94
507,OGB/2024/55,subject_1,78.95,74.3,54.49,63.79
508,OGB/2024/55,subject_26,96.13,67.04,68.32,75.54
509,OGB/2024/55,subject_2,77.71,42.92,87.48,77.25
510,OGB/2024/55,subject_28,50.27,64.88,51.22,52.75
511,OGB/2024/55,subject_29,79.28,86.23,64.5,71.11
512,OGB/2024/55,subject_22,69.74,60.06,94.88,79.9
513,OGB/2024/55,subject_27,75.85,41.58,88.24,74.53
514,OGB/2024/56,subject_22,72.1,40.66,93.01,78.85
515,OGB/2024/56,subject_16,58.67,56.09,47.24,54.1
516,OGB/2024/56,subject_27,88.83,46.25,66.87,64.96
517,OGB/2024/56,subject_25,97.26,74.21,66.43,72.53
518,OGB/2024/56,subject_14,78.41,40.89,94.04,82.14
519,OGB/2024/56,subject_18,59.73,43.36,80.51,66.89
520,OGB/2024/56,subject_21,56.22,90.7,98.96,87.45
521,OGB/2024/56,subject_5,50.98,71.69,84.45,74.11
522,OGB/2024/56,subject_15,58.53,44.94,86.81,75.6
523,OGB/2024/56,subject_1,87.72,83.8,82.56,85.87
524,OGB/2024/57,subject_7,50.53,55.4,70.9,66.07
525,OGB/2024/57,subject_6,57.45,72.27,89.59,77.19
526,OGB/2024/57,subject_1,51.72,83.05,87.32,76.99
527,OGB/2024/57,subject_2,65.94,48.6,96.19,78.66
528,OGB/2024/57,subject_4,74.19,95.36,86.67,87.02
529,OGB/2024/57,subject_8,78.63,82.74,69.54,75.07
530,OGB/2024/57,subject_3,55.2,85.39,66.0,68.32
531,OGB/2024/57,subject_9,99.44,48.44,40.94,51.3
532,OGB/2024/57,subject_5,92.47,67.97,65.43,73.98
533,OGB/2024/58,subject_29,93.83,99.8,73.46,84.64
534,OGB/2024/58,subject_5,75.63,44.7,53.69,58.35
535,OGB/2024/58,subject_15,53.55,77.13,75.46,69.59
536,OGB/2024/58,subject_17,88.54,65.52,46.63,61.7
537,OGB/2024/58,subject_2,68.02,98.64,45.15,62.12
538,OGB/2024/58,subject_21,94.32,89.2,88.21,91.63
539,OGB/2024/58,subject_16,98.88,65.26,79.0,79.93
540,OGB/2024/58,subject_25,56.61,61.32,81.33,74.74
541,OGB/2024/58,subject_22,67.21,55.94,51.74,53.37
542,OGB/2024/58,subject_1,83.5,97.4,49.57,67.94
543,OGB/2024/59,subject_2,63.73,50.99,71.05,64.58
544,OGB/2024/59,subject_28,98.84,58.77,75.66,74.43
545,OGB/2024/59,subject_17,75.56,67.15,69.31,72.1
546,OGB/2024/59,subject_5,68.9,80.92,58.81,65.74
547,OGB/2024/59,subject_25,92.14,89.69,70.45,78.87
548,OGB/2024/59,subject_21,88.04,52.11,43.66,54.03
549,OGB/2024/59,subject_15,86.53,73.21,81.09,79.58
550,OGB/2024/59,subject_23,64.49,66.7,46.33,51.83
551,OGB/2024/59,subject_14,69.68,75.7,50.72,60.16
552,OGB/2024/60,subject_5,74.72,78.62,62.89,65.98
553,OGB/2024/60,subject_8,55.09,82.82,71.99,70.34
554,OGB/2024/60,subject_7,63.05,51.84,95.09,82.52
555,OGB/2024/60,subject_1,87.72,46.37,96.68,86.46
556,OGB/2024/60,subject_10,66.78,50.82,67.36,65.09
557,OGB/2024/60,subject_2,70.12,55.59,65.39,66.57
558,OGB/2024/60,subject_3,71.81,91.53,61.97,68.35
559,OGB/2024/60,subject_4,64.17,78.18,89.87,82.87
560,OGB/2024/61,subject_8,74.79,44.42,89.4,78.7
561,OGB/2024/61,subject_5,64.97,73.14,91.03,81.84
562,OGB/2024/61,subject_10,94.59,44.49,61.11,66.46
563,OGB/2024/61,subject_2,94.51,89.12,48.17,66.7
564,OGB/2024/61,subject_4,97.89,98.58,81.73,89.06
565,OGB/2024/61,subject_3,62.38,98.93,71.53,73.63
566,OGB/2024/61,subject_9,79.54,82.08,42.87,59.77
567,OGB/2024/61,subject_7,75.08,74.61,65.98,70.88
568,OGB/2024/62,subject_8,70.34,71.16,91.47,81.91
569,OGB/2024/62,subject_2,80.42,76.29,69.67,71.38
570,OGB/2024/62,subject_9,73.78,56.75,69.42,65.77
571,OGB/2024/62,subject_10,64.49,67.09,97.05,84.98
572,OGB/2024/62,subject_3,66.51,91.54,56.28,66.94
573,OGB/2024/62,subject_1,71.76,55.18,49.44,54.79
574,OGB/2024/62,subject_7,70.09,55.63,95.19,80.3
575,OGB/2024/62,subject_5,77.17,68.69,46.62,54.68
576,OGB/2024/63,subject_6,52.01,40.67,50.05,49.66
577,OGB/2024/63,subject_16,97.58,98.12,96.37,98.3
578,OGB/2024/63,subject_17,63.56,98.66,97.0,88.64
579,OGB/2024/63,subject_23,51.82,53.92,97.72,79.08
580,OGB/2024/63,subject_14,52.13,42.62,87.51,69.54
581,OGB/2024/63,subject_24,57.05,77.12,76.02,73.28
582,OGB/2024/63,subject_13,69.59,68.91,59.2,60.98
583,OGB/2024/63,subject_15,81.2,73.99,53.32,60.64
584,OGB/2024/63,subject_18,74.02,98.8,76.43,77.73
585,OGB/2024/64,subject_29,95.73,86.24,44.0,62.97
586,OGB/2024/64,subject_6,50.2,53.94,56.18,54.25
587,OGB/2024/64,subject_27,85.11,65.36,85.07,81.75
588,OGB/2024/64,subject_16,76.99,55.92,54.31,56.61
589,OGB/2024/64,subject_15,88.03,63.78,69.9,69.33
590,OGB/2024/64,subject_17,84.24,50.08,73.72,68.32
591,OGB/2024/64,subject_25,56.39,63.6,63.98,61.23
592,OGB/2024/64,subject_21,67.18,63.38,76.7,74.97
593,OGB/2024/65,subject_8,72.71,61.73,57.57,62.42
594,OGB/2024/65,subject_6,66.28,72.89,57.31,60.13
595,OGB/2024/65,subject_3,73.59,69.13,44.54,57.04
596,OGB/2024/65,subject_7,68.04,51.61,92.7,79.52
597,OGB/2024/65,subject_10,96.32,79.71,54.32,68.32
598,OGB/2024/65,subject_1,79.71,94.5,89.41,88.5
599,OGB/2024/65,subject_5,56.19,94.06,79.35,80.41
600,OGB/2024/65,subject_4,63.9,79.16,42.72,55.94
601,OGB/2024/66,subject_15,74.32,42.49,83.61,75.63
602,OGB/2024/66,subject_23,65.97,68.43,48.32,54.55
603,OGB/2024/66,subject_16,95.25,57.14,68.87,73.95
604,OGB/2024/66,subject_5,57.86,65.43,95.93,80.11
605,OGB/2024/66,subject_14,93.21,78.5,53.16,67.72
606,OGB/2024/66,subject_13,57.93,62.73,86.39,78.51
607,OGB/2024/66,subject_25,83.61,50.81,49.0,55.96
608,OGB/2024/66,subject_21,68.77,69.93,93.38,86.77
609,OGB/2024/67,subject_17,90.09,81.72,83.85,84.77
610,OGB/2024/67,subject_6,54.17,84.63,82.58,79.93
611,OGB/2024/67,subject_5,64.45,94.61,79.57,78.23
612,OGB/2024/67,subject_13,90.62,50.23,66.24,66.27
613,OGB/2024/67,subject_24,90.53,69.54,49.66,61.89
614,OGB/2024/67,subject_18,75.41,48.94,85.65,74.58
615,OGB/2024/67,subject_14,74.5,55.7,72.83,71.64
616,OGB/2024/67,subject_1,91.07,76.37,76.66,78.93
617,OGB/2024/67,subject_28,71.94,62.06,44.98,56.42
618,OGB/2024/67,subject_27,67.18,86.21,75.65,74.77
619,OGB/2024/68,subject_25,89.61,52.25,88.06,81.41
620,OGB/2024/68,subject_18,60.14,80.41,62.31,66.63
621,OGB/2024/68,subject_26,81.9,90.97,91.96,89.71
622,OGB/2024/68,subject_15,67.01,53.91,75.65,72.44
623,OGB/2024/68,subject_17,53.82,91.9,98.48,87.21
624,OGB/2024/68,subject_5,55.69,91.6,65.21,67.66
625,OGB/2024/68,subject_14,69.06,84.55,62.69,70.8
626,OGB/2024/68,subject_13,91.96,42.1,68.66,69.93
627,OGB/2024/69,subject_22,69.77,86.35,79.2,77.98
628,OGB/2024/69,subject_13,50.86,52.35,85.73,70.91
629,OGB/2024/69,subject_18,88.04,43.3,83.82,77.93
630,OGB/2024/69,subject_27,54.16,93.72,66.47,71.39
631,OGB/2024/69,subject_23,56.94,96.09,78.1,75.23
632,OGB/2024/69,subject_14,51.6,98.57,67.31,73.2
633,OGB/2024/69,subject_24,77.0,50.5,47.57,53.62
634,OGB/2024/69,subject_16,98.49,97.7,63.81,76.89
635,OGB/2024/70,subject_18,98.08,64.45,53.7,65.3
636,OGB/2024/70,subject_1,80.53,91.3,58.76,69.2
637,OGB/2024/70,subject_26,97.34,74.57,77.5,82.45
638,OGB/2024/70,subject_28,78.71,97.69,45.18,59.5
639,OGB/2024/70,subject_6,80.92,71.53,74.91,73.68
640,OGB/2024/70,subject_25,93.02,59.19,88.93,82.27
641,OGB/2024/70,subject_17,96.68,62.15,47.71,61.71
642,OGB/2024/70,subject_15,80.33,90.89,84.66,83.19
643,OGB/2024/70,subject_5,84.36,47.53,81.81,72.95
644,OGB/2024/71,subject_1,91.28,79.68,62.64,70.63
645,OGB/2024/71,subject_7,84.13,46.65,44.43,50.37
646,OGB/2024/71,subject_6,87.44,57.61,82.1,79.28
647,OGB/2024/71,subject_9,62.61,64.77,59.99,63.72
648,OGB/2024/71,subject_2,59.59,64.92,62.49,65.0
649,OGB/2024/71,subject_8,73.62,49.08,75.08,66.9
650,OGB/2024/71,subject_5,50.74,56.91,40.19,43.77
651,OGB/2024/71,subject_10,70.81,84.57,89.63,84.88
652,OGB/2024/71,subject_4,93.03,58.36,96.12,86.09
653,OGB/2024/71,subject_3,78.16,52.07,99.13,86.24
654,OGB/2024/72,subject_1,88.13,77.39,40.49,59.64
655,OGB/2024/72,subject_6,86.8,49.68,92.63,84.79
656,OGB/2024/72,subject_4,61.91,65.26,65.88,66.55
657,OGB/2024/72,subject_5,51.04,98.17,94.39,84.37
658,OGB/2024/72,subject_7,99.41,73.52,77.87,79.55
659,OGB/2024/72,subject_9,76.58,44.11,90.77,80.51
660,OGB/2024/72,subject_2,54.73,45.84,61.71,54.74
661,OGB/2024/72,subject_10,95.74,98.36,91.08,94.07
662,OGB/2024/73,subject_26,91.67,64.32,94.52,88.93
663,OGB/2024/73,subject_1,62.05,98.3,43.03,60.62
664,OGB/2024/73,subject_6,66.7,44.6,83.64,74.18
665,OGB/2024/73,subject_15,85.44,56.71,48.07,55.56
666,OGB/2024/73,subject_22,66.35,88.5,49.87,58.37
667,OGB/2024/73,subject_28,94.43,68.9,81.65,82.52
668,OGB/2024/73,subject_27,67.3,68.91,62.68,62.76
669,OGB/2024/73,subject_18,61.41,47.64,86.64,76.25
670,OGB/2024/73,subject_21,68.62,74.89,56.39,61.39
671,OGB/2024/73,subject_25,94.13,55.57,53.33,61.91
672,OGB/2024/74,subject_29,73.72,84.73,89.51,84.7
673,OGB/2024/74,subject_17,86.8,95.59,52.01,65.66
674,OGB/2024/74,subject_24,92.04,79.46,68.86,75.89
675,OGB/2024/74,subject_1,76.53,64.17,75.98,73.39
676,OGB/2024/74,subject_23,51.63,89.34,87.26,81.24
677,OGB/2024/74,subject_2,77.26,40.35,74.14,69.95
678,OGB/2024/74,subject_28,77.76,47.59,99.36,82.94
679,OGB/2024/74,subject_27,99.08,80.65,91.26,92.84
680,OGB/2024/74,subject_25,99.52,71.79,48.18,61.81
681,OGB/2024/74,subject_5,93.18,79.39,53.66,65.46
682,OGB/2024/75,subject_7,59.62,40.32,62.86,57.05
683,OGB/2024/75,subject_5,66.87,66.28,65.27,67.16
684,OGB/2024/75,subject_2,70.19,77.94,49.08,61.98
685,OGB/2024/75,subject_1,74.3,54.29,50.35,53.1
686,OGB/2024/75,subject_10,65.56,99.69,72.19,76.44
687,OGB/2024/75,subject_3,78.15,52.0,97.62,81.76
688,OGB/2024/75,subject_9,85.25,66.12,64.71,68.44
689,OGB/2024/75,subject_6,97.34,40.62,97.14,87.83
690,OGB/2024/76,subject_28,83.17,99.6,82.06,83.48
691,OGB/2024/76,subject_26,64.02,97.4,87.85,84.25
692,OGB/2024/76,subject_6,82.11,73.1,87.13,83.83
693,OGB/2024/76,subject_22,68.9,58.13,65.67,62.75
694,OGB/2024/76,subject_2,71.65,75.88,93.49,88.42
695,OGB/2024/76,subject_21,59.15,97.23,68.39,74.96
696,OGB/2024/76,subject_24,84.91,64.64,98.51,87.68
697,OGB/2024/76,subject_25,85.76,51.0,82.84,78.88
698,OGB/2024/76,subject_18,73.39,54.59,57.69,59.92
699,OGB/2024/76,subject_17,77.92,50.28,42.87,49.51
700,OGB/2024/77,subject_18,93.86,42.77,57.26,63.17
701,OGB/2024/77,subject_22,61.36,92.54,49.5,61.41
702,OGB/2024/77,subject_16,81.81,98.83,88.59,91.24
703,OGB/2024/77,subject_13,56.73,87.72,67.27,69.56
704,OGB/2024/77,subject_14,94.37,88.42,42.85,63.6
705,OGB/2024/77,subject_29,52.45,42.31,51.45,47.11
706,OGB/2024/77,subject_26,89.54,67.82,90.4,87.05
707,OGB/2024/77,subject_21,81.84,47.81,45.34,52.3
708,OGB/2024/77,subject_15,59.75,54.77,72.6,63.84
709,OGB/2024/77,subject_23,78.5,60.33,60.31,66.52
710,OGB/2024/78,subject_26,76.72,57.09,84.75,74.94
711,OGB/2024/78,subject_14,69.45,93.55,62.88,71.56
712,OGB/2024/78,subject_28,71.65,78.18,87.73,85.38
713,OGB/2024/78,subject_2,83.26,98.57,82.77,84.96
714,OGB/2024/78,subject_17,69.95,45.12,99.74,81.77
715,OGB/2024/78,subject_27,93.42,94.85,90.47,91.83
716,OGB/2024/78,subject_29,63.63,87.09,43.88,55.29
717,OGB/2024/78,subject_6,68.17,54.13,66.99,67.31
718,OGB/2024/79,subject_1,81.86,52.31,60.43,62.94
719,OGB/2024/79,subject_29,62.01,52.42,91.74,75.63
720,OGB/2024/79,subject_27,59.71,59.44,57.83,59.4
721,OGB/2024/79,subject_21,59.68,96.47,52.85,60.22
722,OGB/2024/79,subject_15,69.64,40.34,69.61,63.24
723,OGB/2024/79,subject_16,56.47,88.18,77.8,72.8
724,OGB/2024/79,subject_28,62.32,54.24,63.74,63.52
725,OGB/2024/79,subject_17,52.17,45.43,90.07,74.42
726,OGB/2024/80,subject_25,66.83,75.5,54.19,58.37
727,OGB/2024/80,subject_1,78.97,74.42,51.29,60.09
728,OGB/2024/80,subject_5,80.66,76.46,79.18,78.26
729,OGB/2024/80,subject_23,68.2,42.62,87.42,74.25
730,OGB/2024/80,subject_21,84.94,92.9,64.99,72.6
731,OGB/2024/80,subject_17,97.22,60.18,59.99,69.8
732,OGB/2024/80,subject_28,94.06,46.44,94.7,86.23
733,OGB/2024/80,subject_26,99.86,97.44,42.61,65.83
734,OGB/2024/81,subject_7,85.48,62.84,98.58,91.28
735,OGB/2024/81,subject_1,78.29,47.4,95.74,84.78
736,OGB/2024/81,subject_4,62.42,52.04,59.37,60.29
737,OGB/2024/81,subject_8,76.7,56.13,53.17,56.54
738,OGB/2024/81,subject_2,87.99,55.47,56.01,61.54
739,OGB/2024/81,subject_3,75.53,64.31,75.1,71.67
740,OGB/2024/81,subject_9,95.52,87.44,92.54,92.93
741,OGB/2024/81,subject_5,70.51,46.8,98.58,83.28
742,OGB/2024/81,subject_10,68.08,67.98,79.09,71.78
743,OGB/2024/82,subject_29,50.82,84.03,72.56,73.39
744,OGB/2024/82,subject_5,56.96,66.38,43.72,48.08
745,OGB/2024/82,subject_14,84.8,71.86,49.94,59.18
746,OGB/2024/82,subject_25,95.65,75.07,82.01,80.75
747,OGB/2024/82,subject_21,73.8,99.48,69.29,76.88
748,OGB/2024/82,subject_22,90.79,41.98,86.94,75.83
749,OGB/2024/82,subject_6,83.7,41.13,90.52,80.35
750,OGB/2024/82,subject_24,87.24,77.23,95.09,91.48
751,OGB/2024/82,subject_1,71.07,87.78,66.69,72.69
752,OGB/2024/82,subject_17,84.48,64.58,41.72,54.27
753,OGB/2024/83,subject_15,67.34,48.44,62.3,60.07
754,OGB/2024/83,subject_6,90.06,48.13,83.49,74.91
755,OGB/2024/83,subject_24,69.1,46.55,88.26,78.28
756,OGB/2024/83,subject_27,58.95,49.13,71.55,67.32
757,OGB/2024/83,subject_13,64.62,57.22,75.16,69.59
758,OGB/2024/83,subject_16,94.3,52.63,97.63,85.41
759,OGB/2024/83,subject_17,63.71,86.53,41.31,53.48
760,OGB/2024/83,subject_28,86.69,53.92,60.2,64.54
761,OGB/2024/84,subject_3,56.22,48.04,98.23,80.45
762,OGB/2024/84,subject_8,98.9,60.8,70.13,75.39
763,OGB/2024/84,subject_10,64.57,75.01,51.76,58.32
764,OGB/2024/84,subject_5,81.63,95.6,62.5,75.08
765,OGB/2024/84,subject_1,84.82,45.45,53.3,59.16
766,OGB/2024/84,subject_4,79.26,65.44,67.97,67.14
767,OGB/2024/84,subject_6,75.54,77.43,96.65,91.16
768,OGB/2024/84,subject_2,55.42,75.37,54.17,61.39
769,OGB/2024/85,subject_3,53.97,92.35,58.65,66.36
770,OGB/2024/85,subject_4,79.1,67.13,83.74,81.44
771,OGB/2024/85,subject_2,62.88,77.43,77.56,75.03
772,OGB/2024/85,subject_1,76.67,70.61,79.42,75.47
773,OGB/2024/85,subject_10,89.53,82.66,50.44,63.97
774,OGB/2024/85,subject_8,51.78,89.54,74.95,75.47
775,OGB/2024/85,subject_5,65.5,85.45,50.02,60.29
776,OGB/2024/85,subject_7,67.34,78.66,95.76,88.66
777,OGB/2024/86,subject_8,98.15,71.65,64.87,71.57
778,OGB/2024/86,subject_9,72.09,40.27,40.37,44.7
779,OGB/2024/86,subject_5,91.66,46.08,73.69,71.68
780,OGB/2024/86,subject_2,94.11,65.1,90.13,87.39
781,OGB/2024/86,subject_1,77.21,48.87,74.24,71.64
782,OGB/2024/86,subject_6,52.8,46.9,50.37,50.22
783,OGB/2024/86,subject_4,51.02,86.57,72.44,68.19
784,OGB/2024/86,subject_7,94.07,54.51,50.31,60.01
785,OGB/2024/86,subject_10,90.76,67.82,62.01,69.8
786,OGB/2024/86,subject_3,86.04,67.28,49.02,60.1
787,OGB/2024/87,subject_7,63.98,93.79,41.38,58.17
788,OGB/2024/87,subject_6,71.77,93.37,44.96,57.42
789,OGB/2024/87,subject_1,56.74,67.44,59.05,61.32
790,OGB/2024/87,subject_9,92.77,95.75,55.54,69.29
791,OGB/2024/87,subject_3,54.68,77.65,79.12,71.5
792,OGB/2024/87,subject_4,53.68,64.43,71.03,68.54
793,OGB/2024/87,subject_10,88.85,94.04,79.12,81.74
794,OGB/2024/87,subject_2,68.51,50.82,95.78,78.64
795,OGB/2024/87,subject_8,51.25,57.7,96.71,80.45
796,OGB/2024/88,subject_5,76.77,67.8,84.77,77.34
797,OGB/2024/88,subject_7,51.02,74.41,43.59,53.3
798,OGB/2024/88,subject_8,73.76,66.59,94.85,84.6
799,OGB/2024/88,subject_4,66.08,80.11,88.15,84.48
800,OGB/2024/88,subject_6,80.42,99.11,59.88,69.82
801,OGB/2024/88,subject_1,52.14,55.92,79.19,69.4
802,OGB/2024/88,subject_9,90.6,44.31,63.09,64.82
803,OGB/2024/88,subject_2,83.92,91.77,96.78,95.83
804,OGB/2024/88,subject_10,82.68,53.8,68.65,70.27
805,OGB/2024/88,subject_3,58.52,90.2,87.91,79.66
806,OGB/2024/89,subject_10,51.52,75.91,76.22,69.27
807,OGB/2024/89,subject_4,93.07,71.62,99.02,94.24
808,OGB/2024/89,subject_2,76.14,97.24,45.64,63.16
809,OGB/2024/89,subject_8,54.85,51.4,59.58,57.12
810,OGB/2024/89,subject_1,72.73,92.07,45.13,62.4
811,OGB/2024/89,subject_3,54.61,43.47,81.13,69.6
812,OGB/2024/89,subject_6,92.07,74.82,70.68,76.43
813,OGB/2024/89,subject_5,80.47,95.13,53.55,68.19
814,OGB/2024/89,subject_9,66.11,59.54,56.54,58.4
815,OGB/2024/90,subject_7,69.55,67.93,92.21,85.66
816,OGB/2024/90,subject_10,67.2,95.94,88.82,86.03
817,OGB/2024/90,subject_3,66.56,81.69,89.73,84.75
818,OGB/2024/90,subject_9,97.03,87.33,69.7,80.95
819,OGB/2024/90,subject_2,61.32,86.26,71.59,71.93
820,OGB/2024/90,subject_1,64.53,90.27,58.17,64.45
821,OGB/2024/90,subject_5,88.75,61.32,61.86,66.23
822,OGB/2024/90,subject_4,61.11,43.7,42.63,44.36
823,OGB/2024/90,subject_6,70.51,65.67,73.52,72.58
824,OGB/2024/90,subject_8,65.49,96.27,68.46,73.09
825,OGB/2024/91,subject_9,67.25,86.91,89.16,84.73
826,OGB/2024/91,subject_2,63.78,55.09,43.94,52.66
827,OGB/2024/91,subject_3,94.1,73.08,64.77,74.91
828,OGB/2024/91,subject_8,76.32,91.4,95.54,92.77
829,OGB/2024/91,subject_7,72.23,49.58,55.37,59.67
830,OGB/2024/91,subject_10,58.46,71.78,90.38,81.62
831,OGB/2024/91,subject_1,90.71,56.46,88.79,80.54
832,OGB/2024/91,subject_6,51.62,71.29,75.02,72.24
833,OGB/2024/91,subject_5,53.65,49.73,98.13,80.04
834,OGB/2024/92,subject_8,55.81,79.77,80.37,75.87
835,OGB/2024/92,subject_2,53.09,74.11,42.43,50.55
836,OGB/2024/92,subject_6,74.14,83.63,77.43,80.46
837,OGB/2024/92,subject_1,78.36,95.61,52.16,64.86
838,OGB/2024/92,subject_7,68.5,45.81,40.37,48.38
839,OGB/2024/92,subject_10,94.33,90.27,67.09,78.27
840,OGB/2024/92,subject_9,58.86,57.77,43.83,51.14
841,OGB/2024/92,subject_3,78.89,76.54,87.68,85.02
842,OGB/2024/92,subject_5,82.18,86.05,67.8,72.18
843,OGB/2024/92,subject_4,97.79,56.38,94.9,87.42
844,OGB/2024/93,subject_8,82.4,82.04,96.58,90.74
845,OGB/2024/93,subject_3,89.27,82.85,43.33,61.87
846,OGB/2024/93,subject_2,82.53,96.98,63.61,72.13
847,OGB/2024/93,subject_7,74.98,54.88,61.95,62.79
848,OGB/2024/93,subject_6,69.35,80.55,61.92,69.24
849,OGB/2024/93,subject_4,72.95,45.83,45.13,49.12
850,OGB/2024/93,subject_10,64.42,76.72,58.81,62.81
851,OGB/2024/93,subject_1,63.71,64.47,97.18,82.69
852,OGB/2024/94,subject_4,60.15,70.0,53.16,56.34
853,OGB/2024/94,subject_3,83.08,48.72,82.64,77.19
854,OGB/2024/94,subject_2,99.04,40.23,71.04,69.24
855,OGB/2024/94,subject_7,84.14,80.28,98.49,89.18
856,OGB/2024/94,subject_6,56.66,88.8,71.72,74.33
857,OGB/2024/94,subject_9,52.29,82.95,70.83,70.29
858,OGB/2024/94,subject_10,80.25,46.14,95.94,85.41
859,OGB/2024/94,subject_1,95.94,72.44,55.24,64.31
860,OGB/2024/95,subject_8,73.29,83.97,52.27,64.36
861,OGB/2024/95,subject_2,54.14,99.97,54.33,60.63
862,OGB/2024/95,subject_9,52.83,92.23,63.86,65.83
863,OGB/2024/95,subject_3,58.14,50.25,63.24,60.48
864,OGB/2024/95,subject_6,99.07,78.53,82.69,87.76
865,OGB/2024/95,subject_10,90.33,67.38,77.38,80.17
866,OGB/2024/95,subject_4,89.98,87.36,52.73,66.96
867,OGB/2024/95,subject_5,99.54,63.25,87.88,86.93
868,OGB/2024/95,subject_1,85.21,67.45,46.58,58.12
869,OGB/2024/96,subject_25,53.21,87.7,50.42,59.42
870,OGB/2024/96,subject_27,68.18,69.58,43.26,51.8
