student_id,subject_id,evaluation_date,comments,point
OGB/2024/51,subject_17,2024-09-21,Very bad performance,0
OGB/2024/52,subject_28,2024-10-01,Fair performance,6
OGB/2024/52,subject_1,2024-10-06,Below average performance,2
OGB/2024/52,subject_27,2024-09-26,Very bad performance,0
OGB/2024/52,subject_16,2024-10-06,Good performance,8
OGB/2024/52,subject_5,2024-10-09,Below average performance,2
OGB/2024/52,subject_18,2024-10-05,Below average performance,2
OGB/2024/52,subject_13,2024-10-17,Excellent performance,10
OGB/2024/52,subject_14,2024-09-27,Good performance,8
OGB/2024/53,subject_21,2024-09-22,Excellent performance,10
OGB/2024/53,subject_27,2024-10-01,Very bad performance,0
OGB/2024/53,subject_2,2024-10-01,Below average performance,2
OGB/2024/53,subject_1,2024-10-09,Excellent performance,10
OGB/2024/53,subject_26,2024-10-05,Good performance,8
OGB/2024/53,subject_29,2024-09-20,Below average performance,2
OGB/2024/53,subject_15,2024-10-15,Excellent performance,10
OGB/2024/53,subject_5,2024-09-19,Very bad performance,0
OGB/2024/53,subject_24,2024-09-18,Below average performance,2
OGB/2024/53,subject_6,2024-09-29,Below average performance,2
OGB/2024/54,subject_10,2024-09-29,Excellent performance,10
OGB/2024/54,subject_8,2024-10-03,Fair performance,6
OGB/2024/54,subject_4,2024-09-26,Excellent performance,10
OGB/2024/54,subject_6,2024-09-22,Excellent performance,10
OGB/2024/54,subject_2,2024-09-26,Very bad performance,0
OGB/2024/54,subject_1,2024-09-28,Excellent performance,10
OGB/2024/54,subject_9,2024-09-30,Good performance,8
OGB/2024/54,subject_3,2024-09-30,Excellent performance,10
OGB/2024/55,subject_10,2024-10-09,Good performance,8
OGB/2024/55,subject_6,2024-10-15,Fair performance,6
OGB/2024/55,subject_7,2024-10-12,Good performance,8
OGB/2024/55,subject_5,2024-10-15,Very bad performance,0
OGB/2024/55,subject_3,2024-09-21,Very bad performance,0
OGB/2024/55,subject_9,2024-10-07,Very bad performance,0
OGB/2024/55,subject_4,2024-09-19,Excellent performance,10
OGB/2024/55,subject_2,2024-10-08,Fair performance,6
OGB/2024/55,subject_1,2024-10-18,Excellent performance,10
OGB/2024/56,subject_5,2024-10-12,Fair performance,6
OGB/2024/56,subject_9,2024-10-11,Excellent performance,10
OGB/2024/56,subject_3,2024-10-17,Excellent performance,10
OGB/2024/56,subject_1,2024-09-28,Fair performance,6
OGB/2024/56,subject_2,2024-10-12,Good performance,8
OGB/2024/56,subject_8,2024-09-28,Average performance,4
OGB/2024/56,subject_4,2024-10-15,Excellent performance,10
OGB/2024/56,subject_7,2024-10-11,Below average performance,2
OGB/2024/57,subject_9,2024-09-21,Very bad performance,0
OGB/2024/57,subject_5,2024-10-08,Fair performance,6
OGB/2024/57,subject_6,2024-10-10,Excellent performance,10
OGB/2024/57,subject_10,2024-10-15,Below average performance,2
OGB/2024/57,subject_4,2024-10-05,Excellent performance,10
OGB/2024/57,subject_3,2024-10-01,Fair performance,6
OGB/2024/57,subject_8,2024-09-18,Excellent performance,10
OGB/2024/57,subject_7,2024-10-08,Excellent performance,10
OGB/2024/57,subject_1,2024-10-05,Very bad performance,0
OGB/2024/58,subject_17,2024-09-25,Excellent performance,10
OGB/2024/58,subject_18,2024-10-07,Below average performance,2
OGB/2024/58,subject_2,2024-09-18,Very bad performance,0
OGB/2024/58,subject_1,2024-09-29,Fair performance,6
OGB/2024/58,subject_28,2024-09-21,Below average performance,2
OGB/2024/58,subject_16,2024-09-23,Fair performance,6
OGB/2024/58,subject_26,2024-10-10,Good performance,8
OGB/2024/58,subject_15,2024-09-20,Fair performance,6
OGB/2024/58,subject_14,2024-10-08,Average performance,4
OGB/2024/59,subject_9,2024-09-18,Good performance,8
OGB/2024/59,subject_10,2024-10-16,Good performance,8
OGB/2024/59,subject_4,2024-10-06,Fair performance,6
OGB/2024/59,subject_1,2024-10-16,Below average performance,2
OGB/2024/59,subject_7,2024-10-11,Good performance,8
OGB/2024/59,subject_6,2024-09-25,Very bad performance,0
OGB/2024/59,subject_8,2024-10-03,Below average performance,2
OGB/2024/59,subject_3,2024-09-19,Excellent performance,10
OGB/2024/59,subject_5,2024-10-16,Very bad performance,0
OGB/2024/60,subject_16,2024-10-01,Fair performance,6
OGB/2024/60,subject_14,2024-10-07,Very bad performance,0
OGB/2024/60,subject_27,2024-10-07,Excellent performance,10
OGB/2024/60,subject_18,2024-09-25,Fair performance,6
OGB/2024/60,subject_24,2024-09-18,Good performance,8
OGB/2024/60,subject_2,2024-10-02,Good performance,8
OGB/2024/60,subject_22,2024-10-01,Excellent performance,10
OGB/2024/60,subject_17,2024-10-04,Fair performance,6
OGB/2024/60,subject_1,2024-10-14,Below average performance,2
OGB/2024/60,subject_5,2024-09-27,Good performance,8
OGB/2024/61,subject_17,2024-10-13,Good performance,8
OGB/2024/61,subject_21,2024-10-03,Good performance,8
OGB/2024/61,subject_22,2024-09-18,Fair performance,6
OGB/2024/61,subject_2,2024-10-09,Below average performance,2
OGB/2024/61,subject_28,2024-09-21,Below average performance,2
OGB/2024/61,subject_16,2024-10-01,Fair performance,6
OGB/2024/61,subject_14,2024-10-06,Average performance,4
OGB/2024/61,subject_23,2024-09-20,Excellent performance,10
OGB/2024/62,subject_1,2024-09-26,Excellent performance,10
OGB/2024/62,subject_3,2024-09-18,Fair performance,6
OGB/2024/62,subject_5,2024-10-17,Below average performance,2
OGB/2024/62,subject_9,2024-10-14,Very bad performance,0
OGB/2024/62,subject_7,2024-10-10,Excellent performance,10
OGB/2024/62,subject_8,2024-09-18,Excellent performance,10
OGB/2024/62,subject_10,2024-09-28,Very bad performance,0
OGB/2024/62,subject_4,2024-09-21,Fair performance,6
OGB/2024/63,subject_21,2024-09-19,Fair performance,6
OGB/2024/63,subject_15,2024-09-20,Good performance,8
OGB/2024/63,subject_27,2024-10-06,Fair performance,6
OGB/2024/63,subject_23,2024-09-26,Very bad performance,0
OGB/2024/63,subject_5,2024-10-16,Good performance,8
OGB/2024/63,subject_17,2024-09-28,Fair performance,6
OGB/2024/63,subject_18,2024-10-01,Good performance,8
OGB/2024/63,subject_29,2024-10-18,Very bad performance,0
OGB/2024/63,subject_2,2024-09-28,Excellent performance,10
OGB/2024/63,subject_28,2024-09-24,Excellent performance,10
OGB/2024/64,subject_3,2024-10-02,Fair performance,6
OGB/2024/64,subject_7,2024-10-16,Average performance,4
OGB/2024/64,subject_5,2024-09-28,Fair performance,6
OGB/2024/64,subject_1,2024-09-30,Good performance,8
OGB/2024/64,subject_10,2024-09-19,Excellent performance,10
OGB/2024/64,subject_9,2024-09-19,Good performance,8
OGB/2024/64,subject_4,2024-09-22,Excellent performance,10
OGB/2024/64,subject_6,2024-10-03,Very bad performance,0
OGB/2024/64,subject_2,2024-09-18,Average performance,4
OGB/2024/65,subject_8,2024-10-18,Excellent performance,10
OGB/2024/65,subject_7,2024-10-13,Below average performance,2
OGB/2024/65,subject_9,2024-10-14,Good performance,8
OGB/2024/65,subject_3,2024-09-24,Very bad performance,0
OGB/2024/65,subject_6,2024-09-21,Below average performance,2
OGB/2024/65,subject_1,2024-09-23,Very bad performance,0
OGB/2024/65,subject_5,2024-09-20,Very bad performance,0
OGB/2024/65,subject_2,2024-09-26,Fair performance,6
OGB/2024/65,subject_4,2024-10-02,Good performance,8
OGB/2024/66,subject_15,2024-09-28,Good performance,8
OGB/2024/66,subject_14,2024-10-06,Fair performance,6
OGB/2024/66,subject_21,2024-10-09,Below average performance,2
OGB/2024/66,subject_26,2024-10-01,Fair performance,6
OGB/2024/66,subject_5,2024-09-24,Below average performance,2
OGB/2024/66,subject_16,2024-10-18,Average performance,4
OGB/2024/66,subject_24,2024-10-09,Excellent performance,10
OGB/2024/66,subject_1,2024-10-15,Good performance,8
OGB/2024/67,subject_8,2024-09-19,Fair performance,6
OGB/2024/67,subject_10,2024-09-29,Very bad performance,0
OGB/2024/67,subject_7,2024-09-19,Excellent performance,10
OGB/2024/67,subject_4,2024-09-22,Below average performance,2
OGB/2024/67,subject_5,2024-10-06,Excellent performance,10
OGB/2024/67,subject_9,2024-10-04,Fair performance,6
OGB/2024/67,subject_6,2024-09-28,Average performance,4
OGB/2024/67,subject_1,2024-10-10,Good performance,8
OGB/2024/68,subject_26,2024-10-02,Fair performance,6
OGB/2024/68,subject_2,2024-09-22,Excellent performance,10
OGB/2024/68,subject_18,2024-09-29,Excellent performance,10
OGB/2024/68,subject_28,2024-10-08,Fair performance,6
OGB/2024/68,subject_14,2024-10-10,Excellent performance,10
OGB/2024/68,subject_17,2024-09-26,Excellent performance,10
OGB/2024/68,subject_22,2024-10-11,Very bad performance,0
OGB/2024/68,subject_23,2024-10-11,Excellent performance,10
OGB/2024/69,subject_16,2024-10-14,Good performance,8
OGB/2024/69,subject_15,2024-10-15,Excellent performance,10
OGB/2024/69,subject_26,2024-09-30,Fair performance,6
OGB/2024/69,subject_5,2024-10-10,Excellent performance,10
OGB/2024/69,subject_23,2024-10-18,Good performance,8
OGB/2024/69,subject_6,2024-09-27,Fair performance,6
OGB/2024/69,subject_24,2024-10-18,Fair performance,6
OGB/2024/69,subject_14,2024-10-10,Fair performance,6
OGB/2024/69,subject_29,2024-10-17,Excellent performance,10
OGB/2024/70,subject_7,2024-09-24,Good performance,8
OGB/2024/70,subject_4,2024-09-28,Average performance,4
OGB/2024/70,subject_8,2024-09-29,Very bad performance,0
OGB/2024/70,subject_6,2024-09-18,Very bad performance,0
OGB/2024/70,subject_10,2024-10-09,Excellent performance,10
OGB/2024/70,subject_5,2024-09-25,Below average performance,2
OGB/2024/70,subject_9,2024-10-16,Good performance,8
OGB/2024/70,subject_1,2024-10-13,Very bad performance,0
OGB/2024/70,subject_3,2024-09-18,Fair performance,6
OGB/2024/71,subject_4,2024-09-19,Below average performance,2
OGB/2024/71,subject_1,2024-09-30,Below average performance,2
OGB/2024/71,subject_9,2024-09-18,Fair performance,6
OGB/2024/71,subject_3,2024-10-09,Good performance,8
OGB/2024/71,subject_6,2024-09-30,Good performance,8
OGB/2024/71,subject_8,2024-10-02,Good performance,8
OGB/2024/71,subject_10,2024-09-23,Very bad performance,0
OGB/2024/71,subject_5,2024-10-15,Excellent performance,10
OGB/2024/71,subject_2,2024-09-22,Below average performance,2
OGB/2024/72,subject_5,2024-10-01,Below average performance,2
OGB/2024/72,subject_1,2024-09-20,Very bad performance,0
OGB/2024/72,subject_23,2024-09-20,Very bad performance,0
OGB/2024/72,subject_28,2024-09-22,Excellent performance,10
OGB/2024/72,subject_26,2024-10-01,Below average performance,2
OGB/2024/72,subject_16,2024-09-29,Fair performance,6
OGB/2024/72,subject_14,2024-10-13,Excellent performance,10
OGB/2024/72,subject_13,2024-10-05,Average performance,4
OGB/2024/72,subject_24,2024-09-25,Fair performance,6
OGB/2024/73,subject_8,2024-10-16,Excellent performance,10
OGB/2024/73,subject_10,2024-09-28,Good performance,8
OGB/2024/73,subject_4,2024-10-02,Average performance,4
OGB/2024/73,subject_5,2024-10-09,Good performance,8
OGB/2024/73,subject_9,2024-09-21,Excellent performance,10
OGB/2024/73,subject_7,2024-10-04,Excellent performance,10
OGB/2024/73,subject_2,2024-10-17,Very bad performance,0
OGB/2024/73,subject_3,2024-10-08,Below average performance,2
OGB/2024/73,subject_6,2024-09-20,Excellent performance,10
OGB/2024/74,subject_25,2024-09-25,Below average performance,2
OGB/2024/74,subject_18,2024-10-14,Below average performance,2
OGB/2024/74,subject_29,2024-09-26,Excellent performance,10
OGB/2024/74,subject_28,2024-10-17,Excellent performance,10
OGB/2024/74,subject_21,2024-09-18,Very bad performance,0
OGB/2024/74,subject_14,2024-10-07,Good performance,8
OGB/2024/74,subject_15,2024-10-10,Good performance,8
OGB/2024/74,subject_2,2024-09-22,Below average performance,2
OGB/2024/74,subject_26,2024-10-06,Excellent performance,10
OGB/2024/75,subject_17,2024-10-13,Good performance,8
OGB/2024/75,subject_13,2024-10-11,Good performance,8
OGB/2024/75,subject_15,2024-09-19,Excellent performance,10
OGB/2024/75,subject_6,2024-09-30,Very bad performance,0
OGB/2024/75,subject_1,2024-10-01,Good performance,8
OGB/2024/75,subject_2,2024-10-11,Very bad performance,0
OGB/2024/75,subject_14,2024-09-20,Good performance,8
OGB/2024/75,subject_22,2024-10-11,Excellent performance,10
OGB/2024/76,subject_5,2024-10-11,Excellent performance,10
OGB/2024/76,subject_16,2024-09-24,Very bad performance,0
OGB/2024/76,subject_2,2024-10-09,Excellent performance,10
OGB/2024/76,subject_23,2024-10-05,Good performance,8
OGB/2024/76,subject_18,2024-09-30,Very bad performance,0
OGB/2024/76,subject_22,2024-09-24,Good performance,8
OGB/2024/76,subject_28,2024-10-13,Fair performance,6
OGB/2024/76,subject_1,2024-09-20,Very bad performance,0
OGB/2024/76,subject_27,2024-10-12,Average performance,4
OGB/2024/76,subject_6,2024-10-08,Good performance,8
OGB/2024/77,subject_5,2024-10-02,Good performance,8
OGB/2024/77,subject_15,2024-10-15,Excellent performance,10
OGB/2024/77,subject_17,2024-09-22,Below average performance,2
OGB/2024/77,subject_26,2024-10-11,Very bad performance,0
OGB/2024/77,subject_23,2024-09-18,Excellent performance,10
OGB/2024/77,subject_1,2024-10-11,Very bad performance,0
OGB/2024/77,subject_28,2024-09-18,Below average performance,2
OGB/2024/77,subject_22,2024-10-05,Good performance,8
OGB/2024/78,subject_6,2024-09-18,Excellent performance,10
OGB/2024/78,subject_9,2024-09-29,Fair performance,6
OGB/2024/78,subject_5,2024-10-07,Below average performance,2
OGB/2024/78,subject_3,2024-09-23,Average performance,4
OGB/2024/78,subject_4,2024-10-01,Below average performance,2
OGB/2024/78,subject_10,2024-09-29,Excellent performance,10
OGB/2024/78,subject_7,2024-09-19,Excellent performance,10
OGB/2024/78,subject_1,2024-10-15,Excellent performance,10
OGB/2024/79,subject_6,2024-10-15,Excellent performance,10
OGB/2024/79,subject_1,2024-09-30,Excellent performance,10
OGB/2024/79,subject_10,2024-10-17,Fair performance,6
OGB/2024/79,subject_2,2024-10-03,Very bad performance,0
OGB/2024/79,subject_5,2024-10-03,Fair performance,6
OGB/2024/79,subject_3,2024-10-01,Very bad performance,0
OGB/2024/79,subject_7,2024-10-01,Very bad performance,0
OGB/2024/79,subject_8,2024-10-09,Good performance,8
OGB/2024/79,subject_9,2024-10-11,Excellent performance,10
OGB/2024/79,subject_4,2024-09-28,Average performance,4
OGB/2024/80,subject_3,2024-10-12,Excellent performance,10
OGB/2024/80,subject_9,2024-10-06,Very bad performance,0
OGB/2024/80,subject_4,2024-10-15,Good performance,8
OGB/2024/80,subject_1,2024-10-14,Excellent performance,10
OGB/2024/80,subject_7,2024-10-04,Below average performance,2
OGB/2024/80,subject_5,2024-09-27,Excellent performance,10
OGB/2024/80,subject_2,2024-09-23,Excellent performance,10
OGB/2024/80,subject_6,2024-10-01,Very bad performance,0
OGB/2024/80,subject_8,2024-09-27,Excellent performance,10
OGB/2024/81,subject_13,2024-10-01,Below average performance,2
OGB/2024/81,subject_2,2024-10-13,Good performance,8
OGB/2024/81,subject_22,2024-10-08,Excellent performance,10
OGB/2024/81,subject_1,2024-10-16,Excellent performance,10
OGB/2024/81,subject_24,2024-09-27,Fair performance,6
OGB/2024/81,subject_21,2024-10-17,Fair performance,6
OGB/2024/81,subject_28,2024-10-11,Average performance,4
OGB/2024/81,subject_27,2024-10-12,Excellent performance,10
OGB/2024/81,subject_25,2024-10-09,Good performance,8
OGB/2024/82,subject_5,2024-10-07,Average performance,4
OGB/2024/82,subject_3,2024-10-09,Below average performance,2
OGB/2024/82,subject_10,2024-10-03,Excellent performance,10
OGB/2024/82,subject_1,2024-10-12,Below average performance,2
OGB/2024/82,subject_7,2024-09-20,Very bad performance,0
OGB/2024/82,subject_6,2024-10-06,Fair performance,6
OGB/2024/82,subject_4,2024-10-17,Good performance,8
OGB/2024/82,subject_2,2024-10-13,Below average performance,2
OGB/2024/82,subject_8,2024-09-25,Fair performance,6
OGB/2024/83,subject_1,2024-10-09,Fair performance,6
OGB/2024/83,subject_21,2024-09-24,Good performance,8
OGB/2024/83,subject_15,2024-09-24,Below average performance,2
OGB/2024/83,subject_6,2024-10-18,Excellent performance,10
OGB/2024/83,subject_28,2024-10-04,Good performance,8
OGB/2024/83,subject_27,2024-10-03,Fair performance,6
OGB/2024/83,subject_29,2024-10-01,Very bad performance,0
OGB/2024/83,subject_5,2024-09-19,Fair performance,6
OGB/2024/83,subject_25,2024-09-27,Fair performance,6
OGB/2024/84,subject_7,2024-10-02,Very bad performance,0
OGB/2024/84,subject_5,2024-10-05,Very bad performance,0
OGB/2024/84,subject_1,2024-10-08,Excellent performance,10
OGB/2024/84,subject_2,2024-10-06,Very bad performance,0
OGB/2024/84,subject_3,2024-10-03,Very bad performance,0
OGB/2024/84,subject_9,2024-09-20,Good performance,8
OGB/2024/84,subject_10,2024-10-17,Good performance,8
OGB/2024/84,subject_6,2024-09-26,Fair performance,6
OGB/2024/85,subject_6,2024-09-23,Excellent performance,10
OGB/2024/85,subject_8,2024-10-01,Good performance,8
OGB/2024/85,subject_4,2024-10-17,Good performance,8
OGB/2024/85,subject_1,2024-10-13,Very bad performance,0
OGB/2024/85,subject_5,2024-10-03,Excellent performance,10
OGB/2024/85,subject_2,2024-10-06,Very bad performance,0
OGB/2024/85,subject_7,2024-09-20,Very bad performance,0
OGB/2024/85,subject_9,2024-10-14,Excellent performance,10
OGB/2024/85,subject_3,2024-10-13,Excellent performance,10
OGB/2024/86,subject_23,2024-10-06,Good performance,8
OGB/2024/86,subject_18,2024-10-15,Average performance,4
OGB/2024/86,subject_29,2024-10-06,Very bad performance,0
OGB/2024/86,subject_17,2024-10-06,Excellent performance,10
OGB/2024/86,subject_27,2024-10-12,Excellent performance,10
OGB/2024/86,subject_21,2024-09-23,Excellent performance,10
OGB/2024/86,subject_6,2024-10-16,Good performance,8
OGB/2024/86,subject_22,2024-09-26,Average performance,4
OGB/2024/86,subject_13,2024-10-10,Very bad performance,0
OGB/2024/87,subject_29,2024-09-25,Good performance,8
